station_cd,station_name,lon,lat
3100911,小俣,136.685163,34.512746
3100912,宮町,136.698526,34.497829
3100913,伊勢市,136.710155,34.492087
3100914,宇治山田,136.714002,34.488256
3101001,宇治山田,136.714002,34.488256
3101002,五十鈴川,136.727287,34.476433
3101003,朝熊,136.757357,34.477195
3101004,池の浦,136.818533,34.479104
3101005,鳥羽,136.843117,34.486743
3101101,平端,135.782804,34.606712
3101102,二階堂,135.79553,34.602121
3101103,前栽,135.816536,34.600996
3101104,天理,135.829548,34.601223
3101201,道明寺,135.620399,34.56834
3101202,柏原南口,135.624956,34.58153
3101203,柏原,135.623308,34.586668
3101301,あすなろう四日市,136.618352,34.966495
3101302,赤堀,136.6104,34.95919
3101303,日永,136.604409,34.95594
3101304,南日永,136.601015,34.949949
3101305,泊,136.598491,34.940375
3101306,追分,136.596174,34.933931
3101307,小古曽,136.592322,34.928701
3101308,内部,136.58697,34.925515
3101401,あすなろう四日市,136.618352,34.966495
3101402,赤堀,136.6104,34.95919
3101403,日永,136.604409,34.95594
3101404,西日野,136.591163,34.952896
3101501,鳥羽,136.843117,34.486743
3101502,中之郷,136.845542,34.479577
3101503,志摩赤崎,136.84197,34.470028
3101504,船津,136.841562,34.456974
3101505,加茂,136.846562,34.444164
3101506,松尾,136.840144,34.432726
3101507,白木,136.831192,34.429218
3101508,五知,136.810655,34.407259
3101509,沓掛,136.814427,34.394149
3101510,上之郷,136.811422,34.379334
3101511,志摩磯部,136.805806,34.36959
3101512,穴川,136.815975,34.358742
3101513,志摩横山,136.818053,34.334208
3101514,鵜方,136.825747,34.329332
3101515,志摩神明,136.829977,34.3162
3101516,賢島,136.819285,34.308529
3101601,生駒,135.698006,34.693082
3101602,菜畑,135.706769,34.685535
3101603,一分,135.707992,34.675408
3101604,南生駒,135.708769,34.665484
3101605,萩の台,135.708967,34.656974
3101606,東山,135.7085,34.648633
3101607,元山上口,135.700887,34.640562
3101608,平群,135.704345,34.629291
3101609,竜田川,135.704559,34.617272
3101610,勢野北口,135.700979,34.606098
3101611,信貴山下,135.695172,34.600935
3101612,王寺,135.702438,34.597695
3101701,西田原本,135.789512,34.553909
3101702,黒田,135.777794,34.56841
3101703,但馬,135.768269,34.569462
3101704,箸尾,135.751245,34.570287
3101705,池部,135.737166,34.578755
3101706,佐味田川,135.731047,34.585213
3101707,大輪田,135.720328,34.589173
3101708,新王寺,135.704337,34.597722
3101801,尺土,135.721404,34.508577
3101802,近鉄新庄,135.727338,34.489105
3101803,忍海,135.731988,34.476062
3101804,近鉄御所,135.732496,34.46468
3101901,伊勢若松,136.616765,34.869431
3101902,柳,136.595947,34.871381
3101903,鈴鹿市,136.582812,34.883899
3101904,三日市,136.562316,34.880232
3101905,平田町,136.542406,34.875124
3102001,布施,135.563516,34.664092
3102002,河内永和,135.573179,34.664276
3102003,河内小阪,135.5815,34.66394
3102004,八戸ノ里,135.589475,34.663721
3102005,若江岩田,135.608315,34.66311
3102006,河内花園,135.618347,34.662713
3102007,東花園,135.626808,34.662388
3102008,瓢箪山,135.639143,34.66196
3102009,枚岡,135.648067,34.669579
3102010,額田,135.651086,34.675181
3102011,石切,135.654996,34.684739
3102012,生駒,135.698006,34.693082
3102013,東生駒,135.710488,34.691729
3102014,富雄,135.734825,34.694229
3102015,学園前,135.749713,34.697018
3102016,菖蒲池,135.761331,34.69796
3102017,大和西大寺,135.783169,34.69358
3102018,新大宮,135.810744,34.685434
3102019,近鉄奈良,135.827472,34.684323
3102101,河内山本,135.619317,34.627892
3102102,服部川,135.641102,34.626481
3102103,信貴山口,135.642118,34.619967
3102201,古市,135.609092,34.55416
3102202,喜志,135.607137,34.522647
3102203,富田林,135.600413,34.504166
3102204,富田林西口,135.596347,34.500302
3102205,川西,135.590701,34.491992
3102206,滝谷不動,135.586665,34.481355
3102207,汐ノ宮,135.579188,34.466962
3102208,河内長野,135.573172,34.450684
3102301,長田,135.591919,34.678747
3102302,荒本,135.604912,34.678627
3102303,吉田,135.624135,34.680294
3102304,新石切,135.640859,34.680133
3102305,生駒,135.698006,34.693082
3102306,白庭台,135.716686,34.720345
3102307,学研北生駒,135.723038,34.724789
3102308,学研奈良登美ヶ丘,135.752424,34.726518
3102401,信貴山口,135.642118,34.619967
3102402,高安山,135.653794,34.613679
3102501,京都,135.756442,34.984726
3102502,東寺,135.752553,34.979967
3102503,十条,135.752413,34.97398
3102504,上鳥羽口,135.752625,34.965135
3102505,竹田,135.756091,34.956825
3102506,伏見,135.761479,34.946054
3102507,近鉄丹波橋,135.766262,34.938299
3102508,桃山御陵前,135.765537,34.933349
3102509,向島,135.769681,34.914924
3102510,小倉,135.781914,34.89304
3102511,伊勢田,135.77899,34.882208
3102512,大久保,135.777024,34.874351
3102513,久津川,135.774847,34.864943
3102514,寺田,135.772011,34.853275
3102515,富野荘,135.772922,34.840201
3102516,新田辺,135.772805,34.820492
3102517,興戸,135.778638,34.808293
3102518,三山木,135.785905,34.798435
3102519,近鉄宮津,135.787391,34.791453
3102520,狛田,135.789568,34.78047
3102521,新祝園,135.792657,34.759953
3102522,木津川台,135.795996,34.746641
3102523,山田川,135.793794,34.737678
3102524,高の原,135.791839,34.723494
3102525,平城,135.784524,34.701496
3102526,大和西大寺,135.783169,34.69358
3102527,新大宮,135.810744,34.685434
3102528,近鉄奈良,135.827472,34.684323
3102601,鳥居前,135.696151,34.692439
3102602,宝山寺,135.68907,34.686069
3102603,梅屋敷,135.686967,34.683299
3102604,霞ヶ丘,135.683577,34.681341
3102605,生駒山上,135.68053,34.679594
3102701,近鉄名古屋,136.883855,35.169191
3102702,米野,136.879793,35.161354
3102703,黄金,136.870621,35.156185
3102704,烏森,136.863895,35.152935
3102705,近鉄八田,136.854458,35.149587
3102706,伏屋,136.827841,35.140183
3102707,戸田,136.807624,35.132731
3102708,近鉄蟹江,136.794139,35.129739
3102709,富吉,136.769298,35.123634
3102710,佐古木,136.752583,35.119574
3102711,近鉄弥富,136.727638,35.113634
3102712,近鉄長島,136.696162,35.097721
3102713,桑名,136.683435,35.06744
3102714,益生,136.67854,35.057772
3102715,伊勢朝日,136.668821,35.038246
3102716,川越富洲原,136.659736,35.016267
3102717,近鉄富田,136.64934,35.006491
3102718,霞ヶ浦,136.636872,34.993392
3102719,阿倉川,136.629417,34.985207
3102720,川原町,136.623201,34.977283
3102721,近鉄四日市,136.618352,34.966495
3102722,新正,136.61873,34.955816
3102723,海山道,136.622956,34.943304
3102724,塩浜,136.622242,34.933008
3102725,北楠,136.624797,34.916197
3102726,楠,136.631208,34.90489
3102727,長太ノ浦,136.6264,34.89158
3102728,箕田,136.622025,34.879439
3102729,伊勢若松,136.616765,34.869431
3102730,千代崎,136.608332,34.854793
3102731,白子,136.589584,34.833754
3102732,鼓ヶ浦,136.581299,34.826219
3102733,磯山,136.568881,34.812609
3102734,千里,136.556216,34.798491
3102735,豊津上野,136.543173,34.785156
3102736,白塚,136.53254,34.77066
3102737,高田本山,136.516431,34.755082
3102738,江戸橋,136.514034,34.744425
3102739,津,136.510581,34.734418
3102740,津新町,136.50006,34.715632
3102741,南が丘,136.49662,34.692183
3102742,久居,136.477806,34.675543
3102743,桃園,136.47749,34.663372
3102744,伊勢中川,136.477894,34.635028
3200101,難波,135.501949,34.66357
3200102,新今宮,135.500302,34.650429
3200103,天下茶屋,135.496673,34.636847
3200104,岸里玉出,135.494388,34.628291
3200105,粉浜,135.491763,34.61833
3200106,住吉大社,135.490124,34.612431
3200107,住ノ江,135.487011,34.605348
3200108,七道,135.480556,34.592313
3200109,堺,135.468754,34.581958
3200110,湊,135.459975,34.570489
3200111,石津川,135.453178,34.559377
3200112,諏訪ノ森,135.449129,34.551764
3200113,浜寺公園,135.444629,34.541243
3200114,羽衣,135.44178,34.534546
3200115,高石,135.432723,34.521439
3200116,北助松,135.422779,34.514523
3200117,松ノ浜,135.414702,34.508932
3200118,泉大津,135.406642,34.503235
3200119,忠岡,135.397668,34.488645
3200120,春木,135.392077,34.477688
3200121,和泉大宮,135.384908,34.467917
3200122,岸和田,135.37819,34.460304
3200123,蛸地蔵,135.37031,34.456437
3200124,貝塚,135.357485,34.445499
3200125,二色浜,135.345275,34.432717
3200126,鶴原,135.338366,34.426479
3200127,井原里,135.330742,34.41983
3200128,泉佐野,135.316724,34.411153
3200129,羽倉崎,135.299484,34.399346
3200130,吉見ノ里,135.28976,34.391397
3200131,岡田浦,135.276939,34.384569
3200132,樽井,135.261362,34.374184
3200133,尾崎,135.240172,34.36103
3200134,鳥取ノ荘,135.231857,34.351323
3200135,箱作,135.212634,34.341323
3200136,淡輪,135.178159,34.331229
3200137,みさき公園,135.160977,34.323986
3200138,孝子,135.151019,34.290619
3200141,和歌山大学前,135.147036,34.2753
3200139,紀ノ川,135.165908,34.254937
3200140,和歌山市,135.166538,34.236925
3200201,泉佐野,135.316724,34.411153
3200202,りんくうタウン,135.300117,34.410308
3200203,関西空港,135.243601,34.435848
3200301,和歌山市,135.166538,34.236925
3200302,和歌山港,135.146488,34.217321
3200401,羽衣,135.44178,34.534546
3200402,伽羅橋,135.436847,34.528869
3200403,高師浜,135.431911,34.527391
3200501,和歌山市,135.166538,34.236925
3200502,紀ノ川,135.165908,34.254937
3200503,東松江,135.141082,34.247837
3200504,中松江,135.13291,34.248781
3200505,八幡前,135.121744,34.252592
3200506,西ノ庄,135.110786,34.255461
3200507,二里ヶ浜,135.104025,34.257627
3200508,磯ノ浦,135.094495,34.260549
3200509,加太,135.080773,34.275283
3200601,みさき公園,135.160977,34.323986
3200602,深日町,135.148002,34.31823
3200603,深日港,135.141297,34.317386
3200604,多奈川,135.137181,34.316705
3200701,難波,135.501949,34.66357
3200702,今宮戎,135.50153,34.655137
3200703,新今宮,135.500302,34.650429
3200704,萩ノ茶屋,135.498986,34.64561
3200705,天下茶屋,135.496673,34.636847
3200706,岸里玉出,135.494388,34.628291
3200707,帝塚山,135.498406,34.622332
3200708,住吉東,135.497587,34.6133
3200709,沢ノ町,135.496957,34.606284
3200710,我孫子前,135.496888,34.600188
3200711,浅香山,135.491025,34.589319
3200712,堺東,135.485062,34.575878
3200713,三国ヶ丘,135.492668,34.565259
3200714,百舌鳥八幡,135.498751,34.560577
3200715,中百舌鳥,135.504454,34.556232
3200716,白鷺,135.513148,34.550235
3200717,初芝,135.526491,34.542322
3200718,萩原天神,135.535094,34.537125
3200719,北野田,135.543177,34.522949
3200720,狭山,135.548137,34.516725
3200721,大阪狭山市,135.557234,34.504643
3200722,金剛,135.559306,34.495324
3200723,滝谷,135.5622,34.479582
3200724,千代田,135.566311,34.468894
3200725,河内長野,135.573075,34.450994
3200726,三日市町,135.57134,34.43672
3200727,美加の台,135.577172,34.424697
3200728,千早口,135.590199,34.411493
3200729,天見,135.595504,34.397558
3200730,紀見峠,135.599904,34.366288
3200731,林間田園都市,135.603207,34.355292
3200732,御幸辻,135.602085,34.338016
3200733,橋本,135.614703,34.318496
3200734,紀伊清水,135.60478,34.307495
3200735,学文路,135.579882,34.296582
3200736,九度山,135.564487,34.287775
3200737,高野下,135.566359,34.271635
3200738,下古沢,135.553207,34.266497
3200739,上古沢,135.548025,34.257362
3200740,紀伊細川,135.553705,34.235723
3200741,紀伊神谷,135.571034,34.242852
3200742,極楽橋,135.582078,34.23435
3200801,極楽橋,135.582078,34.23435
3200802,高野山,135.577619,34.227789
3200901,汐見橋,135.486165,34.667638
3200902,芦原町,135.486462,34.660516
3200903,木津川,135.483093,34.654703
3200904,津守,135.483349,34.647004
3200905,西天下茶屋,135.489079,34.638736
3200906,岸里玉出,135.494388,34.628291
3300142,出町柳,135.77244,35.029613
3300141,神宮丸太町,135.772161,35.017669
3300101,三条,135.772274,35.009114
3300102,祇園四条,135.771961,35.003689
3300103,清水五条,135.768378,34.995691
3300104,七条,135.767846,34.989322
3300105,東福寺,135.769998,34.981351
3300106,鳥羽街道,135.770004,34.973632
3300107,伏見稲荷,135.769279,34.968966
3300108,龍谷大前深草,135.770154,34.964247
3300109,藤森,135.770191,34.956782
3300110,墨染,135.769126,34.948206
3300111,丹波橋,135.765457,34.938879
3300112,伏見桃山,135.764368,34.932599
3300113,中書島,135.760174,34.926875
3300114,淀,135.718435,34.904416
3300115,石清水八幡宮,135.69996,34.884651
3300116,橋本,135.684251,34.882042
3300117,樟葉,135.675352,34.861977
3300118,牧野,135.665584,34.843868
3300119,御殿山,135.653969,34.829178
3300120,枚方市,135.648814,34.816171
3300121,枚方公園,135.639465,34.811526
3300122,光善寺,135.630124,34.797745
3300123,香里園,135.630927,34.784613
3300124,寝屋川市,135.620603,34.763893
3300125,萱島,135.61118,34.747453
3300126,大和田,135.602667,34.742962
3300127,古川橋,135.591484,34.73994
3300128,門真市,135.583224,34.73809
3300129,西三荘,135.5759,34.737309
3300130,守口市,135.565273,34.735323
3300131,土居,135.559763,34.730577
3300132,滝井,135.557463,34.727868
3300133,千林,135.554741,34.723966
3300134,森小路,135.551686,34.719419
3300135,関目,135.546953,34.71252
3300136,野江,135.543356,34.707223
3300137,京橋,135.532182,34.697052
3300138,天満橋,135.516633,34.6902
3300139,北浜,135.50683,34.691799
3300140,淀屋橋,135.501648,34.692456
3300201,中書島,135.760174,34.926875
3300202,観月橋,135.768642,34.928103
3300203,桃山南口,135.783683,34.931056
3300204,六地蔵,135.793322,34.932017
3300205,木幡,135.796047,34.925859
3300206,黄檗,135.802656,34.914335
3300207,三室戸,135.806339,34.898976
3300208,宇治,135.806229,34.894678
3300301,枚方市,135.648814,34.816171
3300302,宮之阪,135.65663,34.813649
3300303,星ヶ丘,135.659755,34.807696
3300304,村野,135.664221,34.801828
3300305,郡津,135.669868,34.794376
3300306,交野市,135.675595,34.786924
3300307,河内森,135.685617,34.77386
3300308,私市,135.686569,34.767671
3300401,出町柳,135.772519,35.029654
3300402,神宮丸太町,135.772283,35.017555
3300403,三条,135.772274,35.009114
3300501,ケーブル八幡宮口,135.6995372,34.88453597
3300502,ケーブル八幡宮山上,135.699796,34.881061
3300601,石山寺,135.90347,34.967122
3300602,唐橋前,135.90297,34.973304
3300603,京阪石山,135.901289,34.978937
3300604,粟津,135.895607,34.984789
3300605,瓦ヶ浜,135.894696,34.988266
3300606,中ノ庄,135.891516,34.990857
3300607,膳所本町,135.889249,34.995335
3300608,錦,135.885649,34.997587
3300609,京阪膳所,135.880833,34.999823
3300610,石場,135.875606,35.004722
3300611,島ノ関,135.870937,35.007703
3300612,びわ湖浜大津,135.863982,35.011283
3300613,三井寺,135.859793,35.012891
3300614,大津市役所前,135.855463,35.018335
3300615,京阪大津京,135.855521,35.02274
3300616,近江神宮前,135.855807,35.028194
3300617,南滋賀,135.85747,35.036691
3300618,滋賀里,135.858994,35.043402
3300619,穴太,135.864755,35.055675
3300620,松ノ馬場,135.870241,35.065348
3300621,坂本比叡山口,135.871268,35.070592
3300701,御陵,135.801637,34.996158
3300702,京阪山科,135.816835,34.992039
3300703,四宮,135.823996,34.991903
3300704,追分,135.837528,34.991445
3300705,大谷,135.854116,34.994129
3300706,上栄町,135.860152,35.00515
3300707,びわ湖浜大津,135.863982,35.011283
3300801,天満橋,135.516633,34.6902
3300802,なにわ橋,135.506594,34.692829
3300803,大江橋,135.500412,34.694296
3300804,渡辺橋,135.49542,34.693916
3300805,中之島,135.487373,34.691504
3400101,大阪梅田,135.498312,34.705517
3400102,中津,135.493011,34.709745
3400103,十三,135.48248,34.720226
3400104,神崎川,135.472967,34.732249
3400105,園田,135.448186,34.751905
3400106,塚口,135.41585,34.752826
3400107,武庫之荘,135.393821,34.751587
3400108,西宮北口,135.356702,34.745951
3400109,夙川,135.328207,34.742246
3400110,芦屋川,135.300651,34.736338
3400111,岡本,135.275937,34.729171
3400112,御影,135.251803,34.724508
3400113,六甲,135.234371,34.719891
3400114,王子公園,135.218553,34.710354
3400115,春日野道,135.205396,34.70299
3400116,神戸三宮,135.192862,34.693136
3400201,大阪梅田,135.498312,34.705517
3400202,中津,135.493011,34.709745
3400203,十三,135.48248,34.720226
3400204,三国,135.483128,34.737254
3400205,庄内,135.475095,34.750333
3400206,服部天神,135.475111,34.763024
3400207,曽根,135.46777,34.771078
3400208,岡町,135.465103,34.778949
3400209,豊中,135.462073,34.787248
3400210,蛍池,135.449238,34.794365
3400211,石橋阪大前,135.445487,34.808254
3400212,池田,135.425797,34.821544
3400213,川西能勢口,135.413393,34.827654
3400214,雲雀丘花屋敷,135.402946,34.827357
3400215,山本,135.388503,34.821918
3400216,中山観音,135.369235,34.819518
3400217,売布神社,135.361339,34.815863
3400218,清荒神,135.35352,34.811271
3400219,宝塚,135.341054,34.810469
3400301,京都河原町,135.769463,35.003765
3400302,烏丸,135.759108,35.003665
3400303,大宮,135.748756,35.003587
3400304,西院,135.732447,35.003619
3400305,西京極,135.718462,34.992459
3400306,桂,135.703302,34.979522
3400307,洛西口,135.703096,34.964081
3400308,東向日,135.704646,34.953885
3400309,西向日,135.702657,34.939892
3400310,長岡天神,135.69233,34.924791
3400328,西山天王山,135.688611,34.913333
3400311,大山崎,135.681637,34.891485
3400312,水無瀬,135.667853,34.877745
3400313,上牧,135.661629,34.872018
3400314,高槻市,135.623265,34.849905
3400315,富田,135.592721,34.835207
3400316,総持寺,135.58492,34.827257
3400317,茨木市,135.575815,34.816472
3400318,南茨木,135.565152,34.802351
3400327,摂津市,135.553715,34.786409
3400319,正雀,135.545657,34.775454
3400320,相川,135.533853,34.757942
3400321,上新庄,135.533114,34.750873
3400322,淡路,135.516527,34.738827
3400323,崇禅寺,135.510186,34.731048
3400324,南方,135.499507,34.725656
3400325,十三,135.48248,34.720226
3400326,大阪梅田,135.498312,34.705517
3400401,今津,135.351573,34.732015
3400402,阪神国道,135.354702,34.73715
3400403,西宮北口,135.356702,34.745951
3400404,門戸厄神,135.358221,34.757086
3400405,甲東園,135.359757,34.76676
3400406,仁川,135.356854,34.775117
3400407,小林,135.352282,34.789396
3400408,逆瀬川,135.350707,34.797181
3400409,宝塚南口,135.345918,34.804256
3400410,宝塚,135.341054,34.810469
3400501,夙川,135.328207,34.742246
3400502,苦楽園口,135.328885,34.750062
3400503,甲陽園,135.329965,34.760919
3400601,塚口,135.41585,34.752826
3400602,稲野,135.415532,34.764817
3400603,新伊丹,135.415479,34.772574
3400604,伊丹,135.413618,34.779875
3400701,石橋阪大前,135.445487,34.808254
3400702,桜井,135.460705,34.816801
3400703,牧落,135.465794,34.823436
3400704,箕面,135.46819,34.834404
3400801,北千里,135.51111,34.81987
3400802,山田,135.515692,34.804237
3400803,南千里,135.508794,34.792393
3400804,千里山,135.505466,34.778903
3400805,関大前,135.506136,34.770984
3400806,豊津,135.509005,34.764588
3400807,吹田,135.517366,34.759675
3400808,下新庄,135.519893,34.746474
3400809,淡路,135.516527,34.738827
3400810,柴島,135.511478,34.728437
3400811,天神橋筋六丁目,135.510757,34.710265
3400901,桂,135.703302,34.979522
3400902,上桂,135.696069,34.990201
3400903,松尾大社,135.688214,35.000331
3400904,嵐山,135.681603,35.010315
3500101,大阪梅田,135.496745,34.701242
3500102,福島,135.488205,34.696047
3500103,野田,135.47606,34.694432
3500104,淀川,135.465249,34.696159
3500105,姫島,135.45823,34.704466
3500106,千船,135.445361,34.712245
3500107,杭瀬,135.43884,34.718272
3500108,大物,135.425549,34.716583
3500109,尼崎,135.417309,34.718634
3500110,出屋敷,135.404604,34.718232
3500111,尼崎センタープール前,135.395044,34.71776
3500112,武庫川,135.383654,34.718154
3500113,鳴尾・武庫川女子大前,135.37036,34.719684
3500114,甲子園,135.363157,34.723987
3500115,久寿川,135.356811,34.726975
3500116,今津,135.351568,34.730953
3500117,西宮,135.337759,34.736858
3500118,香櫨園,135.328929,34.734344
3500119,打出,135.315481,34.731616
3500120,芦屋,135.303969,34.728052
3500121,深江,135.291347,34.722583
3500122,青木,135.28062,34.71695
3500123,魚崎,135.26924,34.71262
3500124,住吉,135.261655,34.713025
3500125,御影,135.25569,34.714895
3500126,石屋川,135.249329,34.71327
3500127,新在家,135.240565,34.710573
3500128,大石,135.231055,34.707671
3500129,西灘,135.224639,34.705782
3500130,岩屋,135.217962,34.704065
3500131,春日野道,135.207968,34.699513
3500132,神戸三宮,135.195104,34.693502
3500133,元町,135.187503,34.689422
3500211,大阪難波,135.499144,34.667113
3500210,桜川,135.486612,34.668559
3500209,ドーム前,135.478313,34.670266
3500208,九条,135.474483,34.673412
3500201,西九条,135.465653,34.682889
3500202,千鳥橋,135.457817,34.68546
3500203,伝法,135.451559,34.689256
3500204,福,135.442692,34.699791
3500205,出来島,135.436921,34.707173
3500206,大物,135.425549,34.716583
3500207,尼崎,135.417309,34.718634
3500301,武庫川,135.383654,34.718154
3500302,東鳴尾,135.379065,34.712646
3500303,洲先,135.378049,34.709046
3500304,武庫川団地前,135.374757,34.704894
3600101,西鉄福岡（天神）,130.399733,33.588937
3600102,薬院,130.401683,33.581957
3600103,西鉄平尾,130.406254,33.573631
3600104,高宮,130.414743,33.567138
3600105,大橋,130.426559,33.559128
3600106,井尻,130.44348,33.551896
3600107,雑餉隈,130.46262,33.547216
3600108,春日原,130.473141,33.537823
3600109,白木原,130.482735,33.528541
3600110,下大利,130.489248,33.522431
3600111,都府楼前,130.508011,33.511677
3600112,西鉄二日市,130.517871,33.502192
3600149,紫,130.522503,33.496009
3600113,朝倉街道,130.532548,33.484174
3600114,桜台,130.542465,33.471636
3600115,筑紫,130.553111,33.462682
3600116,津古,130.565538,33.446414
3600117,三国が丘,130.563183,33.436862
3600118,三沢,130.560386,33.423227
3600119,大保,130.558035,33.411515
3600120,西鉄小郡,130.5536,33.39633
3600121,端間,130.550814,33.378907
3600122,味坂,130.540616,33.353143
3600123,宮の陣,130.530902,33.329456
3600124,櫛原,130.524319,33.319592
3600125,西鉄久留米,130.521053,33.312276
3600126,花畑,130.515972,33.306643
3600127,試験場前,130.509923,33.301985
3600128,津福,130.497788,33.296505
3600129,安武,130.489061,33.286311
3600130,大善寺,130.473897,33.270432
3600131,三潴,130.469386,33.255961
3600132,犬塚,130.462953,33.247387
3600133,大溝,130.449776,33.227009
3600134,八丁牟田,130.437744,33.209035
3600135,蒲池,130.422657,33.189687
3600136,矢加部,130.415685,33.17418
3600137,西鉄柳川,130.419265,33.1651
3600138,徳益,130.426676,33.15541
3600139,塩塚,130.431232,33.143725
3600140,西鉄中島,130.440129,33.122444
3600141,江の浦,130.446565,33.108896
3600142,開,130.453087,33.097275
3600143,西鉄渡瀬,130.458729,33.086848
3600144,倉永,130.463749,33.07215
3600145,東甘木,130.464491,33.062756
3600146,西鉄銀水,130.458139,33.050935
3600147,新栄町,130.450001,33.038453
3600148,大牟田,130.443249,33.029701
3600201,西鉄二日市,130.517871,33.502192
3600202,西鉄五条,130.526106,33.51111
3600203,太宰府,130.531406,33.51904
3600301,宮の陣,130.530902,33.329456
3600302,五郎丸,130.539863,33.330433
3600303,学校前,130.547431,33.336305
3600304,古賀茶屋,130.566388,33.34346
3600305,北野,130.582822,33.345379
3600306,大城,130.607812,33.350915
3600307,金島,130.623016,33.353232
3600308,大堰,130.624022,33.372278
3600309,本郷,130.628893,33.385013
3600310,上浦,130.637115,33.398681
3600311,馬田,130.640656,33.407541
3600312,甘木,130.655074,33.418399
3600401,貝塚,130.425612,33.632906
3600402,名島,130.431687,33.642733
3600403,西鉄千早,130.440105,33.649199
3600404,香椎宮前,130.442674,33.65529
3600405,西鉄香椎,130.441429,33.659809
3600406,香椎花園前,130.434396,33.669924
3600407,唐の原,130.43449,33.680059
3600408,和白,130.42976,33.688741
3600409,三苫,130.422521,33.702081
3600410,西鉄新宮,130.436856,33.714067
3600411,古賀ゴルフ場前,130.454741,33.724259
3600412,西鉄古賀,130.461527,33.732555
3600413,花見,130.46642,33.744179
3600414,西鉄福間,130.475903,33.766591
3600415,宮地岳,130.477777,33.777889
3600416,津屋崎,130.468247,33.786835
9910101,宮の沢,141.27717,43.089962
9910102,発寒南,141.289312,43.081732
9910103,琴似,141.303931,43.075941
9910104,二十四軒,141.314093,43.070221
9910105,西２８丁目,141.314522,43.060345
9910106,円山公園,141.318863,43.055582
9910107,西１８丁目,141.330204,43.057168
9910108,西１１丁目,141.341036,43.058557
9910109,大通,141.354526,43.060479
9910110,バスセンター前,141.360473,43.061268
9910111,菊水,141.3727,43.057169
9910112,東札幌,141.384922,43.051614
9910113,白石,141.396242,43.046076
9910114,南郷７丁目,141.411759,43.040091
9910115,南郷１３丁目,141.422697,43.035783
9910116,南郷１８丁目,141.435196,43.030229
9910117,大谷地,141.452972,43.028008
9910118,ひばりが丘,141.464638,43.032175
9910119,新さっぽろ,141.473106,43.039141
9910201,麻生,141.338255,43.109106
9910202,北３４条,141.342028,43.099883
9910203,北２４条,141.344604,43.089811
9910204,北１８条,141.346686,43.081568
9910205,北１２条,141.348403,43.074829
9910206,さっぽろ,141.350299,43.06637
9910207,大通,141.354526,43.060479
9910208,すすきの,141.353257,43.05578
9910209,中島公園,141.354913,43.048892
9910210,幌平橋,141.355886,43.040073
9910211,中の島,141.360758,43.037727
9910212,平岸,141.36853,43.034666
9910213,南平岸,141.371355,43.026842
9910214,澄川,141.367308,43.016845
9910215,自衛隊前,141.364776,43.006038
9910216,真駒内,141.358499,42.991134
9910301,栄町,141.367142,43.112995
9910302,新道東,141.369086,43.104663
9910303,元町,141.371598,43.094355
9910304,環状通東,141.374643,43.082166
9910305,東区役所前,141.364769,43.078197
9910306,北１３条東,141.354851,43.07689
9910307,さっぽろ,141.350299,43.06637
9910308,大通,141.354526,43.060479
9910309,豊水すすきの,141.356838,43.055008
9910310,学園前,141.36909,43.047448
9910311,豊平公園,141.376573,43.041929
9910312,美園,141.385756,43.036338
9910313,月寒中央,141.396263,43.030553
9910314,福住,141.403105,43.021621
9910401,西４丁目,141.3521482,43.0589036
9910402,西８丁目,141.345358,43.058033
9910403,中央区役所前,141.34224,43.057823
9910404,西１５丁目,141.336108,43.056955
9910405,西線６条,141.335088,43.051352
9910406,西線９条旭山公園通,141.336365,43.04722
9910407,西線１１条,141.335957,43.044664
9910408,西線１４条,141.336429,43.040775
9910409,西線１６条,141.336772,43.037733
9910410,ロープウェイ入口,141.337287,43.03367
9910411,電車事業所前,141.337609,43.031271
9910412,中央図書館前,141.340227,43.030455
9910413,石山通,141.344175,43.030706
9910414,東屯田通,141.347501,43.031051
9910415,幌南小学校前,141.351814,43.032196
9910416,山鼻１９条,141.351514,43.034706
9910417,静修学園前,141.351063,43.038329
9910418,行啓通,141.35072,43.041544
9910419,中島公園通,141.350269,43.045652
9910420,山鼻９条,141.349862,43.048067
9910421,東本願寺前,141.34939,43.051783
9910422,資生館小学校前,141.34969,43.055217
9910423,すすきの,141.353257,43.05578
9910424,狸小路,141.3529274,43.05727894
9910501,湯の川,140.789902,41.781073
9910502,湯の川温泉,140.784881,41.780129
9910503,函館アリーナ前,140.782006,41.782065
9910504,駒場車庫前,140.779216,41.783265
9910505,競馬場前,140.775268,41.784657
9910506,深堀町,140.769947,41.787153
9910507,柏木町,140.765226,41.787937
9910508,杉並町,140.759304,41.788689
9910509,五稜郭公園前,140.75175,41.789313
9910510,中央病院前,140.751021,41.787121
9910511,千代台,140.748532,41.784257
9910512,堀川町,140.74394,41.780433
9910513,昭和橋,140.740893,41.778017
9910514,千歳町,140.738575,41.776161
9910515,新川町,140.736601,41.77464
9910516,松風町,140.733039,41.771296
9910517,函館駅前,140.727997,41.77264
9910518,市役所前,140.72495,41.768943
9910519,魚市場通,140.721731,41.765838
9910520,十字街,140.718513,41.763998
9910521,宝来町,140.7198,41.761085
9910522,青柳町,140.718255,41.756235
9910523,谷地頭,140.71641,41.753273
9910601,湯の川,140.789902,41.781073
9910602,湯の川温泉,140.784881,41.780129
9910603,函館アリーナ前,140.782006,41.782065
